Disease,Country,ResultName,ResultLink,Address,Latitude,Longitude,Contact,Description,Local,LocalLink
Acrodysostosis,Portugal,"Consulta de Dismorfologia - CHULN, EPE",https://www.orpha.net/en/expert-centres/centre/52871?name=Acrodysostosis&consulting=medical&age=all&official=0,"Av. Prof. Egas Moniz, 1649-035 LISBOA, PORTUGAL",38.75007265,-9.16100155,Phone 1: (+351) 217 805 340 <br>Fax: (+351) 217 805 586 <br>Contact email: genetica@chln.min-saude.pt <br>https://www.chln.pt/index.php/as-nossas-especialidades/pediatria/genetica,"Description: https://www.chln.min-saude.pt/pediatria/genetica/ <br>Age range: For children <br>Type(s): Medical management , Genetic counselling","Unidade Local de Saúde de Santa Maria, EPE - ULSSM, EPE [CHULN]",https://www.google.com/maps/search/Av.+Prof.+Egas+Moniz+LISBOA+SUL
Acrodysostosis,Portugal,"Consulta de Genética Médica - CHULC, EPE - HDE",https://www.orpha.net/en/expert-centres/centre/237551?name=Acrodysostosis&consulting=medical&age=all&official=0,"Rua Jacinta Marto, 1169-045 LISBOA, PORTUGAL",38.72752067326875,-9.138919207701022,Phone 1: (+351) 213 126 674 <br>Contact email: sgeneticahde@chlc.min-saude.pt <br>https://www.chlc.min-saude.pt/estrutura-clinica/pediatria/genetica/,"Description: https://www.chlc.min-saude.pt/estrutura-clinica/pediatria/genetica/ <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling","Unidade Local de Saúde de São José, EPE - ULSSJ, EPE [CHULC/HDE]",https://www.google.com/maps/search/Rua+Jacinta+Marto+LISBOA+SUL
Acrodysostosis,Portugal,"Consulta de Neuropediatria - CHULC, EPE",https://www.orpha.net/en/expert-centres/centre/76619?name=Acrodysostosis&consulting=medical&age=all&official=0,"Rua Jacinta Marto, 1169-045 LISBOA, PORTUGAL",38.72752067326875,-9.138919207701022,Phone 1: (+351) 213 126 944 <br>Contact email: neurologia.pediatrica@ulssjose.min-saude.pt <br>https://www.chlc.min-saude.pt/estrutura-clinica/pediatria/neuropediatria/,Age range: For children <br>Type(s): Medical management,"Unidade Local de Saúde de São José, EPE - ULSSJ, EPE [CHULC/HDE]",https://www.google.com/maps/search/Rua+Jacinta+Marto+LISBOA+SUL
Acrodysostosis,Portugal,"Expert Center on on Rare Congenital Malformations and Rare Intellectual Disability - CHULN, EPE (ERN ITHACA)",https://www.orpha.net/en/expert-centres/centre/620628?name=Acrodysostosis&consulting=medical&age=all&official=0,"Av. Prof. Egas Moniz, 1649-035 LISBOA, PORTUGAL",38.75007265,-9.16100155,Phone 1: (+351) 217 805 340 <br>Fax: (+351) 217 805 586 <br>Contact email: genetica@chln.min-saude.pt <br>https://www.chln.pt/index.php/as-nossas-especialidades/pediatria/genetica,"Description: https://ern-ithaca.eu/about-us/expert-centers/ern-ithaca-lisboa-center/ <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN","Unidade Local de Saúde de Santa Maria, EPE - ULSSM, EPE [CHULN]",https://www.google.com/maps/search/Av.+Prof.+Egas+Moniz+LISBOA+SUL
Acrodysostosis,Portugal,"Expert center on Rare Bone Disorders - CHULN, EPE (ERN BOND)",https://www.orpha.net/en/expert-centres/centre/620046?name=Acrodysostosis&consulting=medical&age=all&official=0,"Av. Prof. Egas Moniz, 1649-035 LISBOA, PORTUGAL",38.75007265,-9.16100155,Phone 1: (+351) 217 805 340 <br>Fax: (+351) 217 805 586 <br>Contact email: genetica@chln.min-saude.pt <br>https://www.chln.pt/index.php/as-nossas-especialidades/pediatria/genetica,"Description: https://www.chln.pt <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN","Unidade Local de Saúde de Santa Maria, EPE - ULSSM, EPE [CHULN]",https://www.google.com/maps/search/Av.+Prof.+Egas+Moniz+LISBOA+SUL
Acrodysostosis,Romania,Centrul Regional  de Genetica Medicala Iasi,https://www.orpha.net/en/expert-centres/centre/225747?name=Acrodysostosis&consulting=medical&age=all&official=0,"62 Vasile Lupu, 700309 IASI, ROMANIA",47.1591777,27.60728224844436,Phone 1: 40 (0)232 27 27 54 <br>Fax: 40 (0)232 27 27 54,"Age range: For adults and children <br>Type(s): Medical management , Genetic counselling Member of a ERN",Spitalul Clinic de Urgente pentru Copii Sfanta Maria,https://www.google.com/maps/search/62+Vasile+Lupu+IASI+IASI
Acrodysostosis,Romania,Centrul Regional de Genetica Medicala Timis,https://www.orpha.net/en/expert-centres/centre/97080?name=Acrodysostosis&consulting=medical&age=all&official=0,"Str. Iosif Nemoianu N°2, 300011 TIMISOARA, ROMANIA",45.754889651887424,21.22123406707549,Phone 1: 0040732890505,"Description: https://www.spital-copii-timisoara.info/sectii/alte-compartimenteactivitati/centrul-regional-de-genetica-medicala-timis <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",University Medecine-Pharmacie Victor Babes- Pediatric Hospital Louis Turcanu,https://www.google.com/maps/search/Str.+Iosif+Nemoianu+N%C2%B02+TIMISOARA+TIMIS
Acrodysostosis,Russian Federation,Loginov Moscow Clinical Scientific Center,https://www.orpha.net/en/expert-centres/centre/603587?name=Acrodysostosis&consulting=medical&age=all&official=0,"Entuziastov highway, 86, building 6, 111123 MOSCOW, RUSSIAN FEDERATION",55.762902,37.7984821,Phone 1: +74953043039 <br>Contact email: info@mknc.ru <br>https://mknc.ru,Description: https://mknc.ru <br>Age range: For adults <br>Type(s): Medical management,Loginov Moscow Clinical Scientific Center,https://www.google.com/maps/search/Entuziastov+highway%2C+86%2C+building+6+MOSCOW+RUSSIAN+FEDERATION
Acrodysostosis,Russian Federation,The Research Centre for Medical Genetics,https://www.orpha.net/en/expert-centres/centre/616669?name=Acrodysostosis&consulting=medical&age=all&official=0,"The Research Centre for Medical Genetics, Moskvorechye street 1, 115522 MOSCOW, RUSSIAN FEDERATION",55.647535,37.6683442,Phone 1: +7 (495) 111-03-03 <br>Contact email: registratura@med-gen.ru <br>https://med-gen.ru,Description: https://med-gen.ru/en/ <br>Age range: For adults and children <br>Type(s): Medical management,,https://www.google.com/maps/search/Moskvorechye+street+1+MOSCOW+RUSSIAN+FEDERATION
Acrodysostosis,Russian Federation,Veltischev Research and Clinical Institute for Pediatrics,https://www.orpha.net/en/expert-centres/centre/616680?name=Acrodysostosis&consulting=medical&age=all&official=0,"2, Taldomskaya St.,, 125412 MOSCOW, RUSSIAN FEDERATION",55.582026,37.3855235,Phone 1: +7 (495) 483-20-92 <br>Contact email: vivoinova@yandex.ru <br>http://pedklin.ru/,Description: http://pedklin.ru/ <br>Age range: For children <br>Type(s): Medical management,Veltischev Research and Clinical Institute for Pediatrics,https://www.google.com/maps/search/2%2C+Taldomskaya+St.%2C+MOSCOW+RUSSIAN+FEDERATION
Acrodysostosis,Russian Federation,St. Petersburg State Pediatric Medical University,https://www.orpha.net/en/expert-centres/centre/616747?name=Acrodysostosis&consulting=medical&age=all&official=0,"Litovskaya street 2, 194100 SAINT-PETERSBURG, RUSSIAN FEDERATION",59.9775176,30.3428253,Phone 1: 0079119125420,"Description: https://gpmu.org/ <br>Age range: For children <br>Type(s): Medical management , Genetic counselling",St. Petersburg State Pediatric Medical University,https://www.google.com/maps/search/Litovskaya+street+2+SAINT-PETERSBURG+RUSSIAN+FEDERATION
Acrodysostosis,Russian Federation,"D.O.Ott Research Institute of Obstetrics, Gynecology and Reproductology",https://www.orpha.net/en/expert-centres/centre/603649?name=Acrodysostosis&consulting=medical&age=all&official=0,"Mendeleevskaya line 3, 199034 ST. PETERSBURG, RUSSIAN FEDERATION",59.942309,30.3006551,Phone 1: +79218754634 <br>Contact email: vsbar40@mail.ru <br>https://ott.ru/,Description: https://ott.ru/ <br>Age range: For adults and children <br>Type(s): Medical management,"D.O.Ott Research Institute of Obstetrics, Gynecology and Reproductology",https://www.google.com/maps/search/Mendeleevskaya+line+3+ST.+PETERSBURG+RUSSIAN+FEDERATION
Acrodysostosis,Russian Federation,Tambov regional childrens clinical hospital,https://www.orpha.net/en/expert-centres/centre/616761?name=Acrodysostosis&consulting=medical&age=all&official=0,"Ryleeva street 80, 392000 TAMBOV, RUSSIAN FEDERATION",52.7299365,41.4429046,Phone 1: erbisgalina@yandex.ru,"Description: http://www.odb.tambov.gov.ru <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Tambov Regional Childrens Hospital clinical hospital,https://www.google.com/maps/search/Ryleeva+street+80+TAMBOV+RUSSIAN+FEDERATION
Acrodysostosis,Russian Federation,«Perinatal Medical Center» (Tyumen),https://www.orpha.net/en/expert-centres/centre/616754?name=Acrodysostosis&consulting=medical&age=all&official=0,"Daudelnaya street 1, 625002 TYUMEN, RUSSIAN FEDERATION",57.153422,65.5583434,Phone 1: perinataltyumen@mail.ru,"Description: http://perinatal-center.pro/ <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",«Perinatal Medical Center» (Tyumen),https://www.google.com/maps/search/Daudelnaya+street+1+TYUMEN+RUSSIAN+FEDERATION
Acrodysostosis,Russian Federation,"Childrens Clinical Hospital, medical and Genetic consultation",https://www.orpha.net/en/expert-centres/centre/616819?name=Acrodysostosis&consulting=medical&age=all&official=0,"Barbashova street 33, 362003 VLADIKAVKAZ, RUSSIAN FEDERATION",43.02773450600193,44.65696469613266,Phone 1: 8-867-2-52-84-41 <br>Contact email: gabis32@mail.ru,Description: http://rdkb.minzdravrso.ru/ <br>Age range: For adults and children <br>Type(s): Medical management,"Childrens Clinical Hospital, medical and Genetic consultation",https://www.google.com/maps/search/Barbashova+street+33+VLADIKAVKAZ+RUSSIAN+FEDERATION
Acrodysostosis,Slovenia,Dysmorphology clinic,https://www.orpha.net/en/expert-centres/centre/226827?name=Acrodysostosis&consulting=medical&age=all&official=0,"Univerzitetni klinicni center Ljubljana, Zaloska cesta 2, 1000 LJUBLJANA, SLOVENIA",46.0517029,14.5225669,Phone 1: 00386 1 522 2064 <br>Fax: 00386 1 5401 137 <br>Contact email: esada.keric@kclj.si <br>https://kimg.eu,Age range: For children <br>Type(s): Medical management Member of a ERN,UKCL,https://www.google.com/maps/search/Zaloska+cesta+2+LJUBLJANA+SLOVENIA
Acrodysostosis,Spain,Consulta de malformaciones congénitas y discapacidad intelectual raras,https://www.orpha.net/en/expert-centres/centre/642368?name=Acrodysostosis&consulting=medical&age=all&official=0,"Carretera de Valdemossa, 79, 07120 PALMA DE MALLORCA, SPAIN",39.6023228,2.6458725,Phone 1: 34 871205191 <br>https://www.hospitalsonespases.es/especialidad/unidad-de-diagnostico-molecular-y-genetica-clinica,Age range: For adults and children <br>Type(s): Medical management,Hospital Universitari Son Espases,https://www.google.com/maps/search/Carretera+de+Valdemossa%2C+79+PALMA+DE+MALLORCA+Baleares
Acrodysostosis,Spain,Unidad de referencia regional en consejo genético y genética clínica,https://www.orpha.net/en/expert-centres/centre/592463?name=Acrodysostosis&consulting=medical&age=all&official=0,"Carretera de Canyet, s/n, 08916 BADALONA, SPAIN",41.467197667365376,2.2352213716571243,Phone 1: 34 934978434 <br>Contact email: geneticaclinica.germanstrias@gencat.cat <br>http://www.hospitalgermanstrias.cat/es/web/guest/unidad-genetica-clinica,"Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Hospital Germans Trias I Pujol,https://www.google.com/maps/search/Carretera+de+Canyet%2C+s%2Fn+BADALONA+Catalu%C3%B1a
Acrodysostosis,Spain,Consulta de genética clínica y dismorfología,https://www.orpha.net/en/expert-centres/centre/68146?name=Acrodysostosis&consulting=medical&age=all&official=0,"Paseo Vall d'Hebron, 119-129, 08035 BARCELONA, SPAIN",41.4272784,2.1428257,Phone 1: 34 934 89 31 41 <br>Contact email: secretariagenetica@vallhebron.cat <br>https://www.vallhebron.com/es/especialidades/genetica-clinica-y-molecular,"Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Hospital Universitari Vall dHebron,https://www.google.com/maps/search/Paseo+Vall+d%27Hebron%2C+119-129+BARCELONA+Catalu%C3%B1a
Acrodysostosis,Spain,CSUR - Unidad de referencia nacional en neurocirugía pediátrica compleja,https://www.orpha.net/en/expert-centres/centre/499334?name=Acrodysostosis&consulting=medical&age=all&official=0,"Paseo Vall d'Hebron, 119-129, 08035 BARCELONA, SPAIN",41.4272784,2.1428257,Phone 1: 34 93 274 60 00 ext. 4354 <br>Fax: 34 93 4894188 <br>https://www.vallhebron.com/ca/especialitats/neurocirurgia,"Description: https://www.mscbs.gob.es/profesionales/CentrosDeReferencia/docs/Fesp/Fesp46.pdf (.pdf) <br>Age range: For children <br>Type(s): Medical management , Genetic counselling Member of a ERN",Hospital Universitari Vall dHebron,https://www.google.com/maps/search/Paseo+Vall+d%27Hebron%2C+119-129+BARCELONA+Catalu%C3%B1a
Acrodysostosis,Spain,UEC - Unidad de experiencia clínica regional en enfermedades cognitivoconductuales de base genética en la edad adulta,https://www.orpha.net/en/expert-centres/centre/660974?name=Acrodysostosis&consulting=medical&age=all&official=0,"Paseo Marítimo, 25-29, 08003 BARCELONA, SPAIN",41.21356789099915,1.7221041026667812,Phone 1: 34 93 248 30 00 <br>https://www.parcdesalutmar.cat/es/hospitals/hospital-del-mar/,"Description: https://tinyurl.com/XUEC-CognitivoConductualsAdult <br>Age range: For adults <br>Type(s): Medical management , Genetic counselling",Hospital del Mar,https://www.google.com/maps/search/Paseo+Mar%C3%ADtimo%2C+25-29+BARCELONA+Catalu%C3%B1a
Acrodysostosis,Spain,UEC - Unidad de experiencia clínica regional en enfermedades cognitivoconductuales de base genética en la edad adulta,https://www.orpha.net/en/expert-centres/centre/660976?name=Acrodysostosis&consulting=medical&age=all&official=0,"Calle Sant Quintí, 89, 08041 BARCELONA, SPAIN",41.4153857,2.1748013,Phone 1: 34 93 553 72 65 <br>Fax: 34 93 553 72 87 <br>Contact email: genetica@santpau.cat <br>http://www.santpau.cat/es/web/public/gen-inici,"Description: https://tinyurl.com/XUEC-CognitivoConductualsAdult <br>Age range: For adults <br>Type(s): Medical management , Genetic counselling",Hospital de la Santa Creu i Sant Pau,https://www.google.com/maps/search/Calle+Sant+Quint%C3%AD%2C+89+BARCELONA+Catalu%C3%B1a
Acrodysostosis,Spain,CSUR - Unidad de referencia nacional en neurocirugía pediátrica compleja,https://www.orpha.net/en/expert-centres/centre/505354?name=Acrodysostosis&consulting=medical&age=all&official=0,"Paseo de Sant Joan de Déu, 2, 08950 ESPLUGUES DE LLOBREGAT, SPAIN",41.3842224,2.1017302,Phone 1: 34 93 253 21 00 <br>https://www.sjdhospitalbarcelona.org/es/ninos/neurocirugia,Description: https://www.mscbs.gob.es/profesionales/CentrosDeReferencia/docs/Fesp/Fesp46.pdf (.pdf) <br>Age range: For children <br>Type(s): Medical management Member of a ERN,Hospital Sant Joan de Déu Barcelona,https://www.google.com/maps/search/Paseo+de+Sant+Joan+de+D%C3%A9u%2C+2+ESPLUGUES+DE+LLOBREGAT+Catalu%C3%B1a
Acrodysostosis,Spain,Unidad de referencia regional en consejo genético y genética clínica,https://www.orpha.net/en/expert-centres/centre/326791?name=Acrodysostosis&consulting=medical&age=all&official=0,"Avenida França s/n, 17007 GIRONA, SPAIN",42.0166,2.8202755,Phone 1: 34 972 18 06 10 <br>Fax: 34 972940290 <br>Contact email: labgenetica.girona.ics@gencat.cat <br>http://www.icsgirona.cat/es/contenido/hospital/607,"Description: http://www.icsgirona.cat/ca/contingut/hospital/207 <br>Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Hospital Universitari de Girona Dr. Josep Trueta,https://www.google.com/maps/search/Avenida+Fran%C3%A7a+s%2Fn+GIRONA+Catalu%C3%B1a
Acrodysostosis,Spain,UEC - Unidad de experiencia clínica regional en enfermedades cognitivoconductuales de base genética en la edad adulta,https://www.orpha.net/en/expert-centres/centre/658764?name=Acrodysostosis&consulting=medical&age=all&official=0,"Parc del Taulí, 1, 08208 SABADELL, SPAIN",41.55793105,2.1113349077085166,Phone 1: 34 93 723 10 10 ext. 80626 <br>Contact email: minoritaries@tauli.cat <br>http://www.tauli.cat/es/hospital/malalties-minoritaries,"Description: https://www.tauli.cat/es/hospital/malalties-minoritaries https://www.tauli.cat/es/hospital/malalties-minoritaries <br>Age range: For adults <br>Type(s): Medical management , Genetic counselling",Parc Taulí Hospital Universitari. Hospital de Sabadell,https://www.google.com/maps/search/Parc+del+Taul%C3%AD%2C+1+SABADELL+Catalu%C3%B1a
Acrodysostosis,Spain,Unidad de referencia regional para el diagnóstico y tratamiento de las enfermedades raras,https://www.orpha.net/en/expert-centres/centre/658851?name=Acrodysostosis&consulting=medical&age=all&official=0,"Avenida Pintor Baeza, 12, 03010 ALICANTE, SPAIN",38.365238016039086,-0.4889809424221465,Phone 1: 34 965933505 <br>Contact email: interna_hga@gva.es <br>http://www.interna.es/servicio/eerr/,"Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Hospital General Universitario Dr. Balmis de Alicante,https://www.google.com/maps/search/Avenida+Pintor+Baeza%2C+12+ALICANTE+Comunidad+Valenciana
Acrodysostosis,Spain,Unidad de referencia regional para el diagnóstico y tratamiento de las enfermedades raras,https://www.orpha.net/en/expert-centres/centre/659969?name=Acrodysostosis&consulting=medical&age=all&official=0,"Avenida de Benicasim, 128, 12004 CASTELLÓN DE LA PLANA, SPAIN",39.99809983388765,-0.0390213937549747,Phone 1: 34 964 725 000 <br>https://castellon.san.gva.es/medicina-interna,"Age range: For adults and children <br>Type(s): Medical management , Genetic counselling",Hospital General Universitario de Castellón,https://www.google.com/maps/search/Avenida+de+Benicasim%2C+128+CASTELL%C3%93N+DE+LA+PLANA+Comunidad+Valenciana
Acrodysostosis,Spain,CSUR - Unidad de referencia nacional en neurocirugía pediátrica compleja,https://www.orpha.net/en/expert-centres/centre/627287?name=Acrodysostosis&consulting=medical&age=all&official=0,"Avenida de Fernando Abril Martorell 106, 46026 VALENCIA, SPAIN",39.44627612135824,-0.3815996675931767,Phone 1: 34 961244139 <br>http://neurocirugia-lafe.wikidot.com/start,"Description: https://www.mscbs.gob.es/profesionales/CentrosDeReferencia/docs/Fesp/Fesp46.pdf (.pdf) <br>Age range: For children <br>Type(s): Medical management , Genetic counselling",Hospital Universitario y Politécnico La Fe,https://www.google.com/maps/search/Avenida+de+Fernando+Abril+Martorell+106+VALENCIA+Comunidad+Valenciana
